episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
44,27.0,7.058487350884594,1.820941566526733,88.55369348551953,-30.0,0.3333333333333333,0,0.1,False,True,7.848474814419065,33,17.709159380834848,242.086,in_progress,0.0
44,28.0,7.049275205294915,1.8752608936494815,91.02574375255229,0.0,0.6666666666666666,4,0.1,False,True,8.269729051877956,33,17.709159380834848,242.151,in_progress,0.0
44,29.0,7.042796538407179,1.9232756674282059,92.3484351858247,30.0,1.0,8,0.1,False,True,8.542468416088294,34,17.709159380834848,242.216,in_progress,0.0
44,30.0,7.03333443735252,1.9727580989028604,94.07311936226257,0.0,1.0,5,0.1,False,True,8.964515450905308,34,17.709159380834848,242.272,in_progress,0.0
44,31.0,7.019918900538296,2.0289954965810026,96.20600094266025,30.0,1.0,8,0.1,False,True,9.289402860728895,35,17.709159380834848,242.347,in_progress,0.0
44,32.0,6.998842243191963,2.0935056361497004,99.35960859963716,-30.0,0.3333333333333333,0,0.1,False,True,9.842354829611272,35,17.709159380834848,242.419,in_progress,0.0
44,33.0,6.9754785102364405,2.154963291542166,102.32576271334074,30.0,0.3333333333333333,6,0.5,False,True,10.210761704910498,36,17.709159380834848,242.482,in_progress,0.0
44,34.0,6.9556420549869635,2.2005394188378435,104.57766065531081,0.0,1.0,5,0.5,False,True,10.65600752138305,36,17.709159380834848,242.545,in_progress,0.0
44,35.0,6.936217207884051,2.241507100561379,106.56428461476507,0.0,0.6666666666666666,4,0.5,False,True,10.90652978540344,36,17.709159380834848,242.608,in_progress,0.0
44,36.0,6.914071226739914,2.2860422005543204,108.57695530818218,30.0,0.6666666666666666,7,0.5,False,True,11.18238786474755,37,17.709159380834848,242.679,in_progress,0.0
44,37.0,6.889512745098424,2.329104487420847,110.8075748905953,0.0,0.3333333333333333,3,0.5,False,True,11.573292972336912,37,17.709159380834848,242.746,in_progress,0.0
44,38.0,6.864608850026524,2.367983074176177,113.06074245075088,30.0,0.6666666666666666,7,0.5,False,True,11.828100753095406,38,17.709159380834848,242.811,in_progress,0.0
44,39.0,6.841357479824908,2.4029886598793633,114.83291499436994,0.0,1.0,5,0.5,False,True,12.060824782612405,38,17.709159380834848,242.884,in_progress,0.0
44,40.0,6.809998282784808,2.4456205156317963,117.22732790506599,30.0,1.0,8,0.5,False,True,12.445169611903617,38,17.709159380834848,242.944,in_progress,0.0
44,41.0,6.775124049562561,2.4882368145652007,119.84050974256883,0.0,0.3333333333333333,3,0.5,False,True,12.748151144134745,39,17.709159380834848,243.025,in_progress,0.0
44,42.0,6.731423014826556,2.5325989897406416,123.43783222137392,-30.0,0.3333333333333333,0,0.5,False,True,13.1794117979603,39,17.709159380834848,243.086,in_progress,0.0
44,43.0,6.698413314480602,2.5689400694697904,125.20684063680625,30.0,1.0,8,0.5,False,True,13.441990399834186,39,17.709159380834848,243.149,in_progress,0.0
44,44.0,6.668393054874908,2.6055432721188017,125.90817120573102,0.0,0.6666666666666666,4,1.0,False,True,13.690528980515133,40,17.709159380834848,243.224,in_progress,0.0
44,45.0,6.634518168431751,2.642829634465,127.16658760478654,30.0,1.0,8,1.0,False,True,13.998790188301042,40,17.709159380834848,243.291,in_progress,0.0
44,46.0,6.599094904693538,2.6775326022447734,128.87047621559938,30.0,0.6666666666666666,7,1.0,False,True,14.254426643917151,40,17.709159380834848,243.344,in_progress,0.0
44,47.0,6.557128704341164,2.7094325119500886,131.7972536031996,0.0,1.0,5,1.0,False,True,14.539212210576135,41,17.709159380834848,243.414,in_progress,0.0
44,48.0,6.509693460310076,2.7437587050975223,134.61606580997665,30.0,1.0,8,1.0,False,True,14.85007614397818,41,17.709159380834848,243.484,in_progress,0.0
44,49.0,6.457704791397873,2.7796564976851226,137.2710346564261,30.0,0.3333333333333333,6,1.0,False,True,15.178430075421801,42,17.709159380834848,243.547,in_progress,0.0
44,50.0,6.403451979545855,2.8067491385364254,141.18522551077942,-30.0,0.3333333333333333,0,1.0,False,True,15.509302667976039,42,17.709159380834848,243.618,in_progress,0.0
44,51.0,6.358979675452083,2.8265984109258686,144.0602140224486,-30.0,0.6666666666666666,1,1.0,False,True,15.729936908654008,42,17.709159380834848,243.677,in_progress,0.0
44,52.0,6.3202326484572575,2.8473368069016987,145.4315459885447,-30.0,1.0,2,0.5,False,True,15.956255390783946,42,17.709159380834848,243.747,in_progress,0.0
44,53.0,6.279279852860105,2.874029071271769,145.6376762659073,-30.0,0.6666666666666666,1,0.5,False,True,16.197307671556622,43,17.709159380834848,243.817,in_progress,0.0
44,54.0,6.234073303484136,2.9072371102453687,145.19624812367115,30.0,1.0,8,0.5,False,True,16.43576870719289,43,17.709159380834848,243.88,in_progress,0.0
44,55.0,6.189273805145131,2.941840205334792,144.53008279770881,-30.0,0.3333333333333333,0,0.5,False,True,16.685956466660194,43,17.709159380834848,243.946,in_progress,0.0
44,56.0,6.147925056158702,2.9730546430707245,144.18837959756502,30.0,0.6666666666666666,7,0.1,False,True,16.923279844135692,44,17.709159380834848,244.013,in_progress,0.0
44,57.0,6.107468797759939,3.003804066973006,143.87660492929018,0.0,1.0,5,0.1,False,True,17.155506752367543,44,17.709159380834848,244.078,in_progress,0.0
44,58.0,6.0584084516587655,3.0405976428016,143.62422116442903,-30.0,0.3333333333333333,0,0.1,False,True,17.391177361799983,44,17.709159380834848,244.141,in_progress,0.0
44,59.0,6.018633265017365,3.073937603245745,142.8377102609586,30.0,1.0,8,0.1,False,True,17.6142018499441,44,17.709159380834848,244.214,in_progress,0.0
44,60.0,5.976515182685601,3.111077440613215,141.8306697432816,30.0,0.6666666666666666,7,0.1,False,True,17.85027678714746,45,17.709159380834848,244.275,in_progress,0.0
44,61.0,5.9229477931160135,3.1478617140632323,142.7712734393768,-30.0,0.3333333333333333,0,0.1,False,False,18.15006576498645,45,17.709159380834848,244.346,in_progress,0.0
44,62.0,5.880667408853532,3.1769953172928584,143.4401630890127,-30.0,0.3333333333333333,0,0.001,False,False,18.387359437992934,45,17.709159380834848,244.415,in_progress,0.0
44,63.0,5.846679315854279,3.204180530567403,143.2645275448325,30.0,1.0,8,0.001,False,False,18.57792673799588,46,17.709159380834848,244.484,in_progress,0.0
44,64.0,5.811479451959308,3.2336345405705513,142.65593772315415,0.0,1.0,5,0.001,False,False,18.775223804568153,46,17.709159380834848,244.547,in_progress,0.0
44,65.0,5.767807535568605,3.270542413173597,141.88784491955053,30.0,0.6666666666666666,7,0.001,False,False,19.022311527804753,46,17.709159380834848,244.606,in_progress,0.0
44,66.0,5.719383777738945,3.3048071001349055,142.55394955313596,0.0,1.0,5,0.001,False,False,19.29420069037766,46,17.709159380834848,244.675,in_progress,0.0
44,67.0,5.601341607889627,3.3852756088958937,144.0467594100313,30.0,0.6666666666666666,7,0.001,True,False,19.971893160102734,47,17.709159380834848,244.813,off_track,0.0
45,1.0,7.257817428681911,1.483675816119361,67.56756786663158,30.0,1.0,8,0.0,False,True,0.7883646358535279,30,17.709159380834848,244.942,prepare,0.0
45,2.0,7.257884002906053,1.483549489981363,67.53121412213503,30.0,0.6666666666666666,7,1.0,False,True,0.7877802774377496,30,17.709159380834848,245.008,in_progress,0.0
45,3.0,7.259852404265649,1.4895239557573325,67.68651286973592,0.0,0.6666666666666666,4,1.0,False,True,0.8232677621159257,31,17.709159380834848,245.083,in_progress,0.0
45,4.0,7.2656697479411285,1.507274659119883,67.83429443705191,-30.0,0.3333333333333333,0,1.0,False,True,0.9286569322921323,31,17.709159380834848,245.143,in_progress,0.0
45,5.0,7.272108204575847,1.527435869655535,68.23832057214256,30.0,0.3333333333333333,6,1.0,False,True,1.0480986307080886,31,17.709159380834848,245.203,in_progress,0.0
45,6.0,7.280057297509259,1.5490394675434678,68.38907048794468,30.0,0.6666666666666666,7,1.0,False,True,1.1776965219060909,31,17.709159380834848,245.283,in_progress,0.0
45,7.0,7.289136735970161,1.577309343123135,68.80864385111887,30.0,1.0,8,1.0,False,True,1.3289495644323468,31,17.709159380834848,245.349,in_progress,0.0
45,8.0,7.295509922553415,1.6158872971941751,70.70056137599762,0.0,0.3333333333333333,3,1.0,False,True,1.5488806290168633,31,17.709159380834848,245.414,in_progress,0.0
45,9.0,7.301225274307744,1.6559675254903912,72.61079230836214,30.0,0.6666666666666666,7,1.0,False,True,1.7769914172479695,32,17.709159380834848,245.482,in_progress,0.0
45,10.0,7.308091623913866,1.7012427795221927,74.16209472176058,0.0,0.3333333333333333,3,1.0,False,True,2.034843098030742,32,17.709159380834848,245.55,in_progress,0.0
45,11.0,7.310756084874371,1.7444539653417077,76.32194445686865,30.0,0.3333333333333333,6,1.0,False,True,2.248721023282285,32,17.709159380834848,245.616,in_progress,0.0
45,12.0,7.31020853765084,1.7862850419112657,78.79772612361137,30.0,1.0,8,1.0,False,True,2.4835962495934893,32,17.709159380834848,245.677,in_progress,0.0
45,13.0,7.282128940050768,1.9220392302423919,89.7259752925608,0.0,1.0,5,1.0,False,True,3.250165556505036,33,17.709159380834848,245.808,in_progress,0.0
45,14.0,7.274577525056077,1.945531771798658,91.5588328200152,30.0,1.0,8,1.0,False,True,3.3888371157460018,34,17.709159380834848,245.884,in_progress,0.0
45,15.0,7.2485681527770165,2.0137760224029133,96.90707689353212,-30.0,1.0,2,1.0,False,True,3.7965270000909266,34,17.709159380834848,245.952,in_progress,0.0
45,16.0,7.219619658364047,2.07400137009437,101.75545636975097,30.0,1.0,8,1.0,False,True,4.161273756887968,34,17.709159380834848,246.014,in_progress,0.0
45,17.0,7.185432409293117,2.135550613288544,106.44240198878855,0.0,0.6666666666666666,4,1.0,False,True,4.552822398645123,35,17.709159380834848,246.073,in_progress,0.0
45,18.0,7.147729969434082,2.193204578369358,111.12862750969101,30.0,0.6666666666666666,7,1.0,False,True,4.945872390474998,35,17.709159380834848,246.144,in_progress,0.0
45,19.0,7.109240670690758,2.239836212083181,115.54009130095662,30.0,1.0,8,1.0,False,True,5.280327564078374,36,17.709159380834848,246.213,in_progress,0.0
45,20.0,7.060758330463938,2.2849850626396377,121.06031221533541,30.0,1.0,8,1.0,False,True,5.676073462675701,36,17.709159380834848,246.28,in_progress,0.0
45,21.0,7.01079684057857,2.321408580884285,126.5578170301172,-30.0,0.6666666666666666,1,1.0,False,True,6.0105880818140385,37,17.709159380834848,246.346,in_progress,0.0
45,22.0,6.958215268828757,2.3546138576980433,132.29556527323282,-30.0,1.0,2,0.5,False,True,6.401719519790639,37,17.709159380834848,246.415,in_progress,0.0
45,23.0,6.907476973351194,2.3887030734047787,135.58422402891588,-30.0,0.3333333333333333,0,0.5,False,True,6.740267725293192,37,17.709159380834848,246.48,in_progress,0.0
45,24.0,6.859970663548752,2.4242558893874326,137.41235112759068,-30.0,0.6666666666666666,1,0.5,False,True,7.071799417868036,38,17.709159380834848,246.551,in_progress,0.0
45,25.0,6.820983542295091,2.4569986598636646,137.93411439079222,0.0,0.3333333333333333,3,0.5,False,True,7.435387697703222,38,17.709159380834848,246.618,in_progress,0.0
45,26.0,6.787233355313896,2.489765348627973,137.53290259625356,-30.0,1.0,2,0.5,False,True,7.699331047847768,39,17.709159380834848,246.683,in_progress,0.0
45,27.0,6.7579693338114915,2.5249243632937928,136.00500824443876,-30.0,0.3333333333333333,0,0.5,False,True,7.951494292467409,39,17.709159380834848,246.748,in_progress,0.0
45,28.0,6.726832270571812,2.565886555630022,134.09342204373124,0.0,0.6666666666666666,4,1.0,False,True,8.29331943068053,39,17.709159380834848,246.811,in_progress,0.0
45,29.0,6.702803326758507,2.6008292524582846,132.42270727176236,30.0,0.6666666666666666,7,1.0,False,True,8.507728017326121,40,17.709159380834848,246.874,in_progress,0.0
45,30.0,6.673023049331505,2.6366414337228057,131.94366764639042,0.0,0.6666666666666666,4,1.0,False,True,8.752913586287459,40,17.709159380834848,246.947,in_progress,0.0
45,31.0,6.6442913950673,2.669437457728048,131.7760843772383,30.0,1.0,8,1.0,False,True,8.999222718100587,40,17.709159380834848,247.017,in_progress,0.0
45,32.0,6.610108165978528,2.7093806411994157,131.48201572104338,30.0,0.3333333333333333,6,1.0,False,True,9.258570187703953,40,17.709159380834848,247.072,in_progress,0.0
45,33.0,6.570948883271746,2.747153300117772,132.27979222174105,0.0,1.0,5,1.0,False,True,9.540010258284548,41,17.709159380834848,247.149,in_progress,0.0
45,34.0,6.532837304083998,2.781362175692742,133.39652815868948,30.0,0.3333333333333333,6,1.0,False,True,9.764788232221866,41,17.709159380834848,247.211,in_progress,0.0
45,35.0,6.492581489154433,2.812047909602725,135.24882510385314,30.0,1.0,8,1.0,False,True,10.022322035561803,41,17.709159380834848,247.275,in_progress,0.0
45,36.0,6.447542470265463,2.839731686364285,138.06662090109566,0.0,1.0,5,0.5,False,True,10.302902125778251,42,17.709159380834848,247.341,in_progress,0.0
45,37.0,6.393472807347045,2.872859846907723,140.65824913568068,30.0,0.6666666666666666,7,0.5,False,True,10.58281006857485,42,17.709159380834848,247.414,in_progress,0.0
45,38.0,6.341847188614904,2.89787566406186,143.805233766953,0.0,0.6666666666666666,4,0.5,False,True,10.85407862644966,42,17.709159380834848,247.472,in_progress,0.0
45,39.0,6.284787003908993,2.920208585176362,147.37081549962116,-30.0,1.0,2,0.5,False,True,11.184181897968132,43,17.709159380834848,247.55,in_progress,0.0
45,40.0,6.234292320181791,2.9404957334236594,149.73879877791285,-30.0,0.3333333333333333,0,0.5,False,True,11.435768707192889,43,17.709159380834848,247.614,in_progress,0.0
45,41.0,6.1841019380457904,2.966978055912572,150.3417698557612,30.0,1.0,8,0.1,False,True,11.71828846936766,43,17.709159380834848,247.673,in_progress,0.0
45,42.0,6.139605851975816,2.9904416152961915,150.7279822534536,-30.0,0.6666666666666666,1,0.1,False,True,11.972413359563639,44,17.709159380834848,247.741,in_progress,0.0
45,43.0,6.091362483067388,3.014763678822201,151.33769971871595,0.0,1.0,5,0.1,False,True,12.24780028327182,44,17.709159380834848,247.809,in_progress,0.0
45,44.0,6.044102272769315,3.0385721193311914,151.7275692901266,-30.0,0.6666666666666666,1,0.1,False,True,12.47205400370025,44,17.709159380834848,247.883,in_progress,0.0
45,45.0,5.988221161126095,3.071328185585442,151.22238577730354,0.0,0.3333333333333333,3,0.1,False,True,12.78604968933308,45,17.709159380834848,247.943,in_progress,0.0
45,46.0,5.951265582179637,3.0954768829535104,150.41608864627335,30.0,0.6666666666666666,7,0.1,False,True,12.993585817614978,45,17.709159380834848,248.015,in_progress,0.0
45,47.0,5.909090976605923,3.119839436579491,150.3161758124974,0.0,1.0,5,0.1,False,False,13.229699987317828,45,17.709159380834848,248.076,in_progress,0.0
45,48.0,5.860279550692076,3.1456436469765174,150.64746247803185,30.0,0.6666666666666666,7,0.1,False,False,13.504036916910772,45,17.709159380834848,248.149,in_progress,0.0
45,49.0,5.809781162257081,3.1677538246369887,151.895995135393,30.0,0.3333333333333333,6,0.001,False,False,13.788082731270057,46,17.709159380834848,248.207,in_progress,0.0
45,50.0,5.760303091394647,3.1825085844579197,154.34833276176755,0.0,1.0,5,0.001,False,False,14.068645981731553,46,17.709159380834848,248.281,in_progress,0.0
45,51.0,5.710780553792281,3.197812320831084,156.0701408148948,-30.0,1.0,2,0.001,False,False,14.34759239037936,46,17.709159380834848,248.347,in_progress,0.0
45,52.0,5.646008717840631,3.220159807487468,157.31490044264902,-30.0,0.3333333333333333,0,0.001,False,False,14.712328909225464,47,17.709159380834848,248.412,in_progress,0.0
45,53.0,5.596753777448607,3.2433126431825117,156.74994859704123,30.0,0.6666666666666666,7,0.001,False,False,15.000779485687088,47,17.709159380834848,248.477,in_progress,0.0
45,54.0,5.547859972781089,3.266570609995162,156.26025179481553,30.0,1.0,8,0.001,False,False,15.27638267881401,48,17.709159380834848,248.549,in_progress,0.0
45,55.0,5.491863122146455,3.2885813379333975,156.74309571890714,0.0,0.3333333333333333,3,0.001,False,False,15.592121223178346,48,17.709159380834848,248.612,in_progress,0.0
45,56.0,5.437508716732447,3.3084220541216003,157.43828781088638,0.0,0.6666666666666666,4,0.001,False,False,15.89793245523552,48,17.709159380834848,248.679,in_progress,0.0
45,57.0,5.390497428331963,3.3248585976169736,158.18930962013496,-30.0,1.0,2,0.001,True,False,16.163027218468635,49,17.709159380834848,248.755,off_track,0.0
46,1.0,7.0902140059449525,2.332143140055694,117.8963259970192,-30.0,0.6666666666666666,1,0.0,False,True,0.787278524512941,36,17.709159380834848,248.883,prepare,0.0
46,2.0,7.090189558990951,2.3320076142132136,117.93516785692174,0.0,1.0,5,1.0,False,True,0.786753080203495,36,17.709159380834848,248.948,in_progress,0.0
46,3.0,7.087004972094333,2.339590179781768,117.7393331064789,0.0,0.6666666666666666,4,1.0,False,True,0.8317171096851317,36,17.709159380834848,249.01,in_progress,0.0
46,4.0,7.07801196571616,2.359685974488862,117.36364934260791,0.0,0.6666666666666666,4,1.0,False,True,0.9527745273973265,37,17.709159380834848,249.077,in_progress,0.0
46,5.0,7.064641770533069,2.389517286113593,116.83552187093727,30.0,1.0,8,1.0,False,True,1.1325488887505675,37,17.709159380834848,249.144,in_progress,0.0
46,6.0,7.043389336574163,2.425773258858052,117.4000525238325,30.0,0.6666666666666666,7,1.0,False,True,1.348746672245843,37,17.709159380834848,249.212,in_progress,0.0
46,7.0,7.013596402235659,2.469497077619681,118.84278791261299,30.0,0.6666666666666666,7,1.0,False,True,1.6409150672628103,37,17.709159380834848,249.278,in_progress,0.0
46,8.0,6.984436201944009,2.5063845742582953,120.64965083872985,30.0,1.0,8,1.0,False,True,1.9047084567693495,38,17.709159380834848,249.34,in_progress,0.0
46,9.0,6.94848302149188,2.544256661680806,123.34095170803292,-30.0,0.3333333333333333,0,1.0,False,True,2.196768666464849,38,17.709159380834848,249.416,in_progress,0.0
46,10.0,6.913276570163809,2.577371494308109,125.93476933179836,0.0,1.0,5,1.0,False,True,2.438780841325089,38,17.709159380834848,249.476,in_progress,0.0
46,11.0,6.877091827958363,2.611904899324451,128.0372717085512,30.0,0.6666666666666666,7,1.0,False,True,2.7197022062598664,39,17.709159380834848,249.544,in_progress,0.0
46,12.0,6.839316890356713,2.643587333809408,130.42086423297104,-30.0,1.0,2,1.0,False,True,2.9978817979725845,39,17.709159380834848,249.617,in_progress,0.0
46,13.0,6.798269535755047,2.6764710409203003,132.67085433595778,-30.0,0.3333333333333333,0,1.0,False,True,3.243762208897744,39,17.709159380834848,249.665,in_progress,0.0
46,14.0,6.761641951153696,2.7104655358164265,133.54799644360182,30.0,0.6666666666666666,7,1.0,False,True,3.5177697207803007,40,17.709159380834848,249.75,in_progress,0.0
46,15.0,6.731766999826552,2.7394507923077662,133.92994084606983,30.0,1.0,8,0.5,False,True,3.7447095810559605,40,17.709159380834848,249.833,in_progress,0.0
46,16.0,6.690544803265515,2.7736610718304053,135.23686687999373,-30.0,0.6666666666666666,1,0.5,False,True,3.9587062925203584,40,17.709159380834848,249.882,in_progress,0.0
46,17.0,6.653820361952941,2.801395940041173,136.66538058388343,-30.0,0.3333333333333333,0,0.5,False,True,4.207566705350257,40,17.709159380834848,249.951,in_progress,0.0
46,18.0,6.6189838200364,2.8318407579230445,137.2413623541678,0.0,1.0,5,0.5,False,True,4.451745055023987,41,17.709159380834848,250.015,in_progress,0.0
46,19.0,6.582616839869987,2.8636082664306883,137.5739295590678,30.0,1.0,8,0.5,False,True,4.706621596034394,41,17.709159380834848,250.078,in_progress,0.0
46,20.0,6.53429221071428,2.89895034062842,139.0781013447184,-30.0,0.6666666666666666,1,0.5,False,True,4.890351916201458,41,17.709159380834848,250.149,in_progress,0.0
46,21.0,6.4914584858571915,2.9290543368730733,140.39227236506503,-30.0,1.0,2,0.5,False,True,5.161483887186763,41,17.709159380834848,250.219,in_progress,0.0
46,22.0,6.444954728787307,2.9664471828980643,140.54888100055265,-30.0,0.6666666666666666,1,0.1,False,True,5.461197939390888,42,17.709159380834848,250.283,in_progress,0.0
46,23.0,6.404299412584701,3.0056603321336834,139.52616509090618,-30.0,0.6666666666666666,1,0.1,False,True,5.582810068574851,42,17.709159380834848,250.337,in_progress,0.0
46,24.0,6.367365019793667,3.0437341664899535,138.36748239936406,-30.0,0.6666666666666666,1,0.1,False,True,5.7668575397611,42,17.709159380834848,250.404,in_progress,0.0
46,25.0,6.336804773969173,3.0822760122890562,136.52842441278884,30.0,1.0,8,0.1,False,True,5.953956380003056,42,17.709159380834848,250.482,in_progress,0.0
46,26.0,6.304600577488148,3.1270635937435447,134.16347513939726,30.0,1.0,8,0.1,False,False,6.152737154223664,43,17.709159380834848,250.545,in_progress,0.0
46,27.0,6.267793714904293,3.1734627829223974,132.77427662979207,30.0,0.6666666666666666,7,0.001,False,False,6.378071586757655,43,17.709159380834848,250.613,in_progress,0.0
46,28.0,6.225872897304117,3.2183536443522227,132.83446795843756,0.0,1.0,5,0.001,False,False,6.513820054928199,43,17.709159380834848,250.674,in_progress,0.0
46,29.0,6.183976560419273,3.262878119006635,132.93601498931432,30.0,1.0,8,0.001,False,False,6.755894535151263,43,17.709159380834848,250.74,in_progress,0.0
46,30.0,6.137177079961795,3.310826100368053,133.27032433788608,-30.0,0.3333333333333333,0,0.001,False,False,7.026076217977622,44,17.709159380834848,250.815,in_progress,0.0
46,31.0,6.094581989574766,3.3505506593883934,134.13782647558156,30.0,0.3333333333333333,6,0.001,False,False,7.271496912397585,44,17.709159380834848,250.876,in_progress,0.0
46,32.0,6.05635318300936,3.384003080615067,135.10162163763118,30.0,1.0,8,0.001,True,False,7.386611016929051,44,17.709159380834848,250.945,off_track,0.0
47,1.0,6.344222362188873,2.767071434923195,168.39252416809882,30.0,0.6666666666666666,7,0.0,False,True,0.7899999466014329,42,17.709159380834848,251.082,prepare,0.0
47,2.0,6.344454764550566,2.767073329192865,168.3915256627549,30.0,1.0,8,1.0,False,True,0.7886914472193474,42,17.709159380834848,251.137,in_progress,0.0
47,3.0,6.336457059359115,2.7682692831418985,168.4948709778997,0.0,1.0,5,1.0,False,True,0.8342098808098053,42,17.709159380834848,251.215,in_progress,0.0
47,4.0,6.313033906785238,2.768648449368012,169.5072846875519,0.0,1.0,5,1.0,False,True,0.9663106546317246,42,17.709159380834848,251.285,in_progress,0.0
47,5.0,6.2764116102863925,2.7685647319971323,171.05924027261804,0.0,1.0,5,1.0,False,True,1.172589106366262,43,17.709159380834848,251.347,in_progress,0.0
47,6.0,6.2304031511761675,2.7702189298107176,172.26278760491795,0.0,1.0,5,1.0,False,True,1.432417893790311,43,17.709159380834848,251.409,in_progress,0.0
47,7.0,6.175082780887602,2.7719517472538726,173.57490882473576,0.0,1.0,5,1.0,False,True,1.74488592152916,43,17.709159380834848,251.484,in_progress,0.0
47,8.0,6.112329699385098,2.7714779055024144,175.2292024368953,0.0,0.3333333333333333,3,1.0,False,True,2.09909423446224,44,17.709159380834848,251.547,in_progress,0.0
47,9.0,6.055791913267097,2.770338632652482,176.5683310396354,0.0,0.6666666666666666,4,1.0,False,True,2.4186789218309745,44,17.709159380834848,251.612,in_progress,0.0
47,10.0,6.011178776303616,2.769218854937146,177.4647347415031,30.0,1.0,8,1.0,False,True,2.67064415103932,44,17.709159380834848,251.682,in_progress,0.0
47,11.0,5.959707876622535,2.7657448313197133,178.79113036095137,0.0,0.6666666666666666,4,1.0,False,True,2.96144328265226,45,17.709159380834848,251.758,in_progress,0.0
47,12.0,5.912624687056976,2.7591252677929865,-179.39595351699674,-30.0,0.6666666666666666,1,1.0,False,True,3.227647452873156,45,17.709159380834848,251.811,in_progress,0.0
47,13.0,5.8642571710736044,2.753372644288618,-178.20327815027355,-30.0,1.0,2,1.0,False,True,3.5010438530874044,45,17.709159380834848,251.872,in_progress,0.0
47,14.0,5.81199301106544,2.753201998240817,-178.59957238272173,-30.0,0.6666666666666666,1,1.0,False,True,3.7961659434404105,46,17.709159380834848,251.945,in_progress,0.0
47,15.0,5.752014993097811,2.7570643649962743,-179.80807968067384,-30.0,0.6666666666666666,1,1.0,False,True,4.134582056212299,46,17.709159380834848,252.011,in_progress,0.0
47,16.0,5.7013207631226654,2.7649017250784227,178.34231642508163,-30.0,0.6666666666666666,1,1.0,False,True,4.420480397623116,47,17.709159380834848,252.081,in_progress,0.0
47,17.0,5.650965574058015,2.775909741650711,176.12491029641396,0.0,0.3333333333333333,3,1.0,False,True,4.7043216898574105,47,17.709159380834848,252.146,in_progress,0.0
47,18.0,5.610048877713829,2.787764811114017,174.02385564053435,30.0,0.6666666666666666,7,1.0,False,True,4.935267762126783,47,17.709159380834848,252.215,in_progress,0.0
47,19.0,5.570226991299522,2.7977824685399217,172.66491819146898,-30.0,0.3333333333333333,0,1.0,False,True,5.15992197200884,47,17.709159380834848,252.284,in_progress,0.0
47,20.0,5.527764614043919,2.808593583080686,171.40858220579557,0.0,0.6666666666666666,4,1.0,False,True,5.399469734876028,48,17.709159380834848,252.343,in_progress,0.0
47,21.0,5.487888326305011,2.820661704835783,169.95209092082322,0.0,1.0,5,1.0,False,True,5.624388094199312,48,17.709159380834848,252.414,in_progress,0.0
47,22.0,5.437341375718903,2.8357174086788905,168.4948273419159,30.0,1.0,8,1.0,False,True,5.909411865366826,48,17.709159380834848,252.48,in_progress,0.0
47,23.0,5.382902951957712,2.848331137525,168.10111668707188,0.0,0.6666666666666666,4,0.5,False,True,6.216531009366133,49,17.709159380834848,252.548,in_progress,0.0
47,24.0,5.326960053118559,2.8594978507844573,168.26808409719072,30.0,1.0,8,0.5,False,True,6.523588805997899,49,17.709159380834848,252.612,in_progress,0.0
47,25.0,5.268609545498076,2.8690122546807357,168.8226928638423,-30.0,0.6666666666666666,1,0.5,False,True,6.851902744216481,49,17.709159380834848,252.676,in_progress,0.0
47,26.0,5.209763037184215,2.8762162957494124,169.82981983831408,0.0,0.3333333333333333,3,0.5,False,True,7.183286247170412,50,17.709159380834848,252.75,in_progress,0.0
47,27.0,5.158602895940942,2.8831247531770123,170.28714473593953,-30.0,0.3333333333333333,0,0.5,False,True,7.488429222012716,50,17.709159380834848,252.767,in_progress,0.0
47,28.0,5.109595762237216,2.8902913317166523,170.59640020514266,30.0,1.0,8,0.5,False,True,7.765363731383296,50,17.709159380834848,252.885,in_progress,0.0
47,29.0,5.06039728760717,2.8997113611877645,170.27260749144,30.0,1.0,8,0.5,False,True,8.04344308551373,51,17.709159380834848,252.944,in_progress,0.0
47,30.0,5.0000652491803965,2.9071801896073413,170.845670418301,-30.0,0.3333333333333333,0,0.5,False,True,8.477356553161814,51,17.709159380834848,253.014,in_progress,0.0
47,31.0,4.946384863684267,2.913143917174598,171.41054803305835,-30.0,0.3333333333333333,0,0.5,False,True,8.782317058080086,52,17.709159380834848,253.076,in_progress,0.0
47,32.0,4.903680206267262,2.921236399693182,171.01907557544854,0.0,0.6666666666666666,4,0.5,False,True,9.120904159950904,52,17.709159380834848,253.151,in_progress,0.0
47,33.0,4.859501574717351,2.929850176320133,170.61861053133234,-30.0,0.6666666666666666,1,0.5,False,True,9.37473442814165,52,17.709159380834848,253.219,in_progress,0.0
47,34.0,4.814018258746268,2.9419352427323755,169.5739883464872,0.0,1.0,5,0.5,False,True,9.64044772251868,53,17.709159380834848,253.277,in_progress,0.0
47,35.0,4.760786747068933,2.957553628680479,168.2303247965096,30.0,1.0,8,0.5,False,True,10.069917089193247,53,17.709159380834848,253.349,in_progress,0.0
47,36.0,4.708479940530211,2.971455083755549,167.56863531479166,30.0,1.0,8,0.5,False,True,10.372781406818982,54,17.709159380834848,253.429,in_progress,0.0
47,37.0,4.6360342512864925,2.981157812162952,168.90518117164444,-30.0,1.0,2,0.5,False,True,10.878620133674454,54,17.709159380834848,253.478,in_progress,0.0
